time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
238.95,37.1,0.14,33.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.1085625,0.1395905,0.0008306364571804095,0.0001649015,1.0139500265649187e-05,4203.405000000001,263.8160175979884
258.95,37.0,0.14300000000000002,31.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031250000000000014,0.11175,0.14264349999999998,0.0008149460755149522,0.000148502,1.0203462089512674e-05,4667.595,325.6390457661975
278.95,37.1,0.146,35.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.11431249999999998,0.145548,0.0008114257139939285,0.0001316065,1.0281087983029549e-05,5266.82,421.39892019312146
298.95,37.0,0.14800000000000002,29.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.11606250000000001,0.1479935,0.000834951399457211,0.00011679250000000001,1.020499109823284e-05,5934.875,541.4245692374875
318.95,37.1,0.15,29.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.11862499999999998,0.1501825,0.0008442109039017841,0.0001022685,1.0406335964899647e-05,6777.705,738.9025830208233
338.95,37.0,0.152,33.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031312500000000014,0.12068749999999998,0.1521825,0.0008344754013483896,8.97165e-05,1.0176425186975892e-05,7725.97,933.4727033975937
358.95,37.0,0.154,42.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.12218749999999998,0.153779,0.0008048772021436293,7.669985e-05,1.0536807614964984e-05,9037.134999999998,1356.5643724777678
378.95,37.0,0.155,36.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032250000000000015,0.12274999999999998,0.15522,0.0008250575291389627,6.5466e-05,1.055367514809151e-05,10587.900000000001,1858.7257426704791
398.95,37.1,0.156,46.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.12412499999999999,0.156361,0.0007595896366514845,5.586465e-05,1.0052257714395627e-05,12407.650000000001,2490.921254666748
418.95,37.1,0.157,35.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.1253125,0.15739150000000002,0.0008119413845770456,4.6147400000000005e-05,1.021465738372519e-05,15020.3,3953.5624866931666
438.95,37.0,0.158,33.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032125000000000015,0.125875,0.158248,0.0007933933114564859,3.9689049999999996e-05,9.923073844460904e-06,17464.45,6658.867575535109
458.95,37.1,0.159,37.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031250000000000014,0.12774999999999997,0.159003,0.0007983899850723887,3.37105e-05,1.0551151438805372e-05,20561.75,16795.871326147808
478.95,37.0,0.16,37.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.12824999999999998,0.159538,0.0008308622773142903,2.6551399999999998e-05,1.0345349435350476e-05,25966.699999999997,59984.959780431534
498.95,37.1,0.16,37.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.128375,0.16013,0.0008118439380337963,2.232905e-05,1.0088829215761747e-05,30428.25,148164.36334592922
518.95,37.1,0.16,33.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.128375,0.1605005,0.0008180756067952001,1.819175e-05,1.0212222273076274e-05,36491.25,1274667.0460428793
538.95,37.0,0.161,42.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.129375,0.160803,0.0008097389768708744,1.3244649999999999e-05,1.0168424120003274e-05,44745.05,2932175.8622164875
558.95,37.0,0.161,43.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.1295625,0.1610665,0.0008184588573637789,1.112435e-05,1.0564709505542115e-05,46778.25,14388525.969583608
578.95,37.0,0.162,40.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031937500000000014,0.1300625,0.161313,0.0008747423944351966,6.66081e-06,1.033591900182467e-05,50192.85,12963760.455871468
598.95,37.0,0.163,42.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032312500000000015,0.13068749999999998,0.161276,0.0008301124058406519,4.289115e-06,1.024002466614937e-05,46072.5,7874203.904880111
618.95,37.0,0.161,42.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.129375,0.1613365,0.0008130999654545699,-3.63053e-07,1.0438738079088799e-05,-25450.5,848779.6262255063
638.95,37.0,0.161,39.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031687500000000014,0.1293125,0.161289,0.0008053963018273811,-4.9202e-06,1.0183737981329636e-05,-49174.1,3454666.8634761926
658.95,37.0,0.161,35.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.12918749999999998,0.161174,0.000827650712557672,-8.503195e-06,1.0612101700624787e-05,-49425.7,4962120.571929859
678.95,37.0,0.161,49.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.129625,0.1609795,0.0008002990052873289,-1.24266e-05,1.003784795618019e-05,-46236.6,911598.1540956381
698.95,37.0,0.16,38.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.12818749999999998,0.16068349999999998,0.0008030394295771265,-1.5464e-05,1.0075973017036585e-05,-41530.05,431984.1783292494
718.95,37.0,0.16,43.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.128125,0.160273,0.0008093950923100263,-1.9720500000000002e-05,1.0709012755482475e-05,-33438.9,127059.30052637603
738.95,37.0,0.159,35.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.12724999999999997,0.15984500000000001,0.0008202374057687337,-2.3931949999999997e-05,1.0291748003387254e-05,-28526.35,400836.6392727515
758.95,37.0,0.159,41.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032625000000000015,0.126375,0.1594315,0.0007698995013131403,-2.603165e-05,1.0047508685363025e-05,-26482.25,818380.3505191139
778.95,37.1,0.159,40.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031812500000000014,0.12718749999999998,0.158807,0.0008639997896347482,-2.838615e-05,9.954483837135731e-06,-24392.9,246563.76847666374
798.95,37.1,0.158,44.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.1265625,0.1582625,0.0008231378915112991,-2.8807499999999998e-05,9.867180402448294e-06,-23961.15,19512.390600476705
818.95,37.1,0.158,49.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.126375,0.1576865,0.000819870390949421,-3.032105e-05,9.934179775293915e-06,-22823.65,529388.7868021012
838.95,37.1,0.158,36.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031437500000000014,0.1265625,0.157084,0.0008346944464077183,-2.885055e-05,1.0556816430541439e-05,-23764.65,36962.09701868152
858.95,37.0,0.157,48.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031750000000000014,0.12524999999999997,0.156551,0.0008087794116908515,-2.6373849999999998e-05,1.006703773287954e-05,-26155.6,44295.30228200888
878.95,37.0,0.156,39.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031312500000000014,0.12468749999999998,0.156034,0.000814996066220908,-2.3072e-05,1.0037331811123346e-05,-29932.85,91707.48271234795
898.95,37.1,0.156,41.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031375000000000014,0.12462499999999999,0.155643,0.0008282751045244566,-1.832795e-05,1.0029142645061245e-05,-36117.0,546346.6525162637
918.95,37.1,0.156,46.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032000000000000015,0.12399999999999999,0.155333,0.0008337654607445404,-1.210525e-05,1.0450390431428288e-05,-46461.2,1111199.9761697864
938.95,37.0,0.156,45.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.032125000000000015,0.12387499999999999,0.155136,0.0007978682877866219,-4.60356e-06,1.03767584751496e-05,-44930.45,2242572.898392106
958.95,37.0,0.155,44.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031625000000000014,0.12337499999999998,0.15512700000000001,0.0008475139513092917,3.79832e-06,1.0577640830200174e-05,48318.7,1502816.9173537896
978.95,37.0,0.155,46.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031312500000000014,0.12368749999999998,0.1552445,0.0008128071285759552,1.23535e-05,1.091654595757764e-05,41921.35,970321.8441857818
998.95,37.0,0.156,40.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031500000000000014,0.12449999999999999,0.1555535,0.000854879439739247,2.21455e-05,1.0797068112798171e-05,30350.300000000003,118560.16300282427
1018.95,37.1,0.155,38.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031562500000000014,0.12343749999999998,0.15610649999999998,0.0008243517965835674,3.005395e-05,1.0229008536926177e-05,23063.449999999997,20369.089707161595
1038.95,37.0,0.154,43.0,O1_R1740_T_CFP,E08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1,0.031875000000000014,0.12212499999999998,0.156873,0.0008129023133176718,3.98061e-05,1.0021796627410404e-05,17413.1,6058.058770108044
